,_id,Entity,Name,Type,Country,Federal Register citation,Effective Date,Year,License requirement,License review policy,Address,Alias,Subordinate
3263,2c5bb4ac5fb1af9a14cb8f9a654f56c840792ff5d9efa4e6c92cfe35,"Tactical Missile Corporation, KB Mashinostroeniya, , a.k.a., the following two aliases:
-JSC Research and Production Corporation Design Bureau of Mechanical Engineering; and
-JSC NPK KBM.

 42 Oksky Prospect, Kolomna, Moscow Region, 140402, Russia.","Tactical Missile Corporation, KB Mashinostroeniya",Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","42 Oksky Prospect, Kolomna, Moscow Region, 140402, Russia.","['JSC Research and Production Corporation Design Bureau of Mechanical Engineering', 'JSC NPK KBM.']",NaN
3264,,"Tactical Missile Corporation, NPO Electromechanics, 31 Mendeleev Street, Chelyabinsk region, 456320, Russia.",Tactical Missile Corporation,Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","NPO Electromechanics, 31 Mendeleev Street, Chelyabinsk region, 456320, Russia.",NaN,NaN
3265,,"Tactical Missile Corporation, NPO Electromechanics, 31 Mendeleev Street, Chelyabinsk region, 456320, Russia.",Tactical Missile Corporation,Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","NPO Electromechanics, 31 Mendeleev Street, Chelyabinsk region, 456320, Russia.",NaN,NaN
3266,7493ab9c5beb022dd43b17ba692e60df8f8e63d3f5dca99696fb3dec,"Tactical Missile Corporation, NPO Lightning, , a.k.a., the following one alias:
-Research and Production Association Lightning JSC NPO Molniya.

 5K1 Lodochnaya Street, Moscow, Russia.","Tactical Missile Corporation, NPO Lightning",Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","5K1 Lodochnaya Street, Moscow, Russia.",['Research and Production Association Lightning JSC NPO Molniya.'],NaN
3267,7493ab9c5beb022dd43b17ba692e60df8f8e63d3f5dca99696fb3dec,"Tactical Missile Corporation, NPO Lightning, , a.k.a., the following one alias:
-Research and Production Association Lightning JSC NPO Molniya.

 5K1 Lodochnaya Street, Moscow, Russia.","Tactical Missile Corporation, NPO Lightning",Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","5K1 Lodochnaya Street, Moscow, Russia.",['Research and Production Association Lightning JSC NPO Molniya.'],NaN
3268,,"Tactical Missile Corporation, Petrovsky Electromechanical Plant ""Molot"", 40 Gogol Street, Petrovsk, Saratov Region, 412541, Russia.",Tactical Missile Corporation,Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","Petrovsky Electromechanical Plant ""Molot"", 40 Gogol Street, Petrovsk, Saratov Region, 412541, Russia.",NaN,NaN
3269,,"Tactical Missile Corporation, Petrovsky Electromechanical Plant ""Molot"", 40 Gogol Street, Petrovsk, Saratov Region, 412541, Russia.",Tactical Missile Corporation,Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","Petrovsky Electromechanical Plant ""Molot"", 40 Gogol Street, Petrovsk, Saratov Region, 412541, Russia.",NaN,NaN
3270,ed2dd6ac14670a64d60fc990884c4b1e6a2274f44d7c8493d5f9b89b,"Tactical Missile Corporation, PJSC ANPP Temp Avia, , , a.k.a., the following six aliases:
-ANPP ""TEMP AVIA"";
-Public Joint Stock Company ""Arzamas Research and Production Enterprise"";
-TEMP-AVIA;
-ANPP TEMP AIR;
-Joint Stock Company ""Arzamas Research And Production Enterprise ""TEMP-AVIA""; and
-Publichnoe Aktsionernoe Obshchestvo ""Arzamasskoe Nauchno-Proizvodstvennoe Predpriyatie ""TEMP-AVIA"".

 26 G. Arzamas G.Arzamas. Street, Kirov, Nizhniy Novgorod, 607220 Russia","Tactical Missile Corporation, PJSC ANPP Temp Avia",Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","26 G. Arzamas G.Arzamas. Street, Kirov, Nizhniy Novgorod, 607220 Russia","['ANPP ""TEMP AVIA""', 'Public Joint Stock Company ""Arzamas Research and Production Enterprise""', 'TEMP-AVIA', 'ANPP TEMP AIR', 'Joint Stock Company ""Arzamas Research And Production Enterprise ""TEMP-AVIA""', 'Publichnoe Aktsionernoe Obshchestvo ""Arzamasskoe Nauchno-Proizvodstvennoe Predpriyatie ""TEMP-AVIA"".']",NaN
3271,ed2dd6ac14670a64d60fc990884c4b1e6a2274f44d7c8493d5f9b89b,"Tactical Missile Corporation, PJSC ANPP Temp Avia, , , a.k.a., the following six aliases:
-ANPP ""TEMP AVIA"";
-Public Joint Stock Company ""Arzamas Research and Production Enterprise"";
-TEMP-AVIA;
-ANPP TEMP AIR;
-Joint Stock Company ""Arzamas Research And Production Enterprise ""TEMP-AVIA""; and
-Publichnoe Aktsionernoe Obshchestvo ""Arzamasskoe Nauchno-Proizvodstvennoe Predpriyatie ""TEMP-AVIA"".

 26 G. Arzamas G.Arzamas. Street, Kirov, Nizhniy Novgorod, 607220 Russia","Tactical Missile Corporation, PJSC ANPP Temp Avia",Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","26 G. Arzamas G.Arzamas. Street, Kirov, Nizhniy Novgorod, 607220 Russia","['ANPP ""TEMP AVIA""', 'Public Joint Stock Company ""Arzamas Research and Production Enterprise""', 'TEMP-AVIA', 'ANPP TEMP AIR', 'Joint Stock Company ""Arzamas Research And Production Enterprise ""TEMP-AVIA""', 'Publichnoe Aktsionernoe Obshchestvo ""Arzamasskoe Nauchno-Proizvodstvennoe Predpriyatie ""TEMP-AVIA"".']",NaN
3272,,"Tactical Missile Corporation, PJSC ""MBDB ISKRA"", , a.k.a., the following two aliases:
-Aktsionernoe Obshchestvo ""Mashinostroitelnoe Konstruktorskoe Byuro ""Iskra"" Imeni Ivana Ivanovicha Kartukova""; and
-AO MKB ""ISKRA"".

 35 Leningradsky Prospekt, Moscow, 125284, Russia.","Tactical Missile Corporation, PJSC ""MBDB ISKRA""",Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","35 Leningradsky Prospekt, Moscow, 125284, Russia.","['Aktsionernoe Obshchestvo ""Mashinostroitelnoe Konstruktorskoe Byuro ""Iskra"" Imeni Ivana Ivanovicha Kartukova""', 'AO MKB ""ISKRA"".']",NaN
3273,,"Tactical Missile Corporation, PJSC ""MBDB ISKRA"", , a.k.a., the following two aliases:
-Aktsionernoe Obshchestvo ""Mashinostroitelnoe Konstruktorskoe Byuro ""Iskra"" Imeni Ivana Ivanovicha Kartukova""; and
-AO MKB ""ISKRA"".

 35 Leningradsky Prospekt, Moscow, 125284, Russia.","Tactical Missile Corporation, PJSC ""MBDB ISKRA""",Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","35 Leningradsky Prospekt, Moscow, 125284, Russia.","['Aktsionernoe Obshchestvo ""Mashinostroitelnoe Konstruktorskoe Byuro ""Iskra"" Imeni Ivana Ivanovicha Kartukova""', 'AO MKB ""ISKRA"".']",NaN
3274,5743cba5048f5b73ea2d37f35b61206ed67fa08efaa12b9b2848642b,"Tactical Missile Corporation, Raduga Design Bureau, , a.k.a., the following four aliases:
-AO ""GosMKB ""Raduga"" IM. A.Ya.Bereznyaka,"";
-Joint Stock Company ""State Machine-Building Design Bureau ""Raduga,"";
-MKB Raduga; and
-GosMKB ""Rainbow"" them. AND I. Bereznyak.

 2A Zhukovskogo, Dubna, Moscowvskaya Oblast, 141983, Russia.","Tactical Missile Corporation, Raduga Design Bureau",Government,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","2A Zhukovskogo, Dubna, Moscowvskaya Oblast, 141983, Russia.","['AO ""GosMKB ""Raduga"" IM. A.Ya.Bereznyaka,""', 'Joint Stock Company ""State Machine-Building Design Bureau ""Raduga,""', 'MKB Raduga', 'GosMKB ""Rainbow"" them. AND I. Bereznyak.']",NaN
3275,5743cba5048f5b73ea2d37f35b61206ed67fa08efaa12b9b2848642b,"Tactical Missile Corporation, Raduga Design Bureau, , a.k.a., the following four aliases:
-AO ""GosMKB ""Raduga"" IM. A.Ya.Bereznyaka,"";
-Joint Stock Company ""State Machine-Building Design Bureau ""Raduga,"";
-MKB Raduga; and
-GosMKB ""Rainbow"" them. AND I. Bereznyak.

 2A Zhukovskogo, Dubna, Moscowvskaya Oblast, 141983, Russia.","Tactical Missile Corporation, Raduga Design Bureau",Government,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","2A Zhukovskogo, Dubna, Moscowvskaya Oblast, 141983, Russia.","['AO ""GosMKB ""Raduga"" IM. A.Ya.Bereznyaka,""', 'Joint Stock Company ""State Machine-Building Design Bureau ""Raduga,""', 'MKB Raduga', 'GosMKB ""Rainbow"" them. AND I. Bereznyak.']",NaN
3276,767489d57e283e036e751e9d2a44c1235b600d43ba532aa7601c363d,"Tactical Missile Corporation, RKB Globus, , a.k.a., the following two aliases:
-JSC Ryazan Design Bureau Globus; and
-Federal State Unitary Enterprise RKB Globus.

 6 Vysokovoltnaya Street, Ryazan, 390013, Russia.","Tactical Missile Corporation, RKB Globus",Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","6 Vysokovoltnaya Street, Ryazan, 390013, Russia.","['JSC Ryazan Design Bureau Globus', 'Federal State Unitary Enterprise RKB Globus.']",NaN
3277,767489d57e283e036e751e9d2a44c1235b600d43ba532aa7601c363d,"Tactical Missile Corporation, RKB Globus, , a.k.a., the following two aliases:
-JSC Ryazan Design Bureau Globus; and
-Federal State Unitary Enterprise RKB Globus.

 6 Vysokovoltnaya Street, Ryazan, 390013, Russia.","Tactical Missile Corporation, RKB Globus",Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","6 Vysokovoltnaya Street, Ryazan, 390013, Russia.","['JSC Ryazan Design Bureau Globus', 'Federal State Unitary Enterprise RKB Globus.']",NaN
3278,f2dc96bd0efd534805087acc2014408e503ca4c947633cd9f788be5d,"Tactical Missile Corporation, Smolensk Aviation Plant, , a.k.a., the following one alias:
-JSC ""SmAZ"".

 74 Frunze Street, Smolensk, 214006, Russia.","Tactical Missile Corporation, Smolensk Aviation Plant",Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","74 Frunze Street, Smolensk, 214006, Russia.","['JSC ""SmAZ"".']",NaN
3279,f2dc96bd0efd534805087acc2014408e503ca4c947633cd9f788be5d,"Tactical Missile Corporation, Smolensk Aviation Plant, , a.k.a., the following one alias:
-JSC ""SmAZ"".

 74 Frunze Street, Smolensk, 214006, Russia.","Tactical Missile Corporation, Smolensk Aviation Plant",Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","74 Frunze Street, Smolensk, 214006, Russia.","['JSC ""SmAZ"".']",NaN
3280,99d40c88486ac270f1434d747458921c336fbd151d6549d87257fa0e,"Tactical Missile Corporation, TRV Engineering, , a.k.a., the following one alias:
-Zvezda-Strela Trading House LLC.

 2A Ordzhonikidze Street, Korolev, Moscow Region, Russia.","Tactical Missile Corporation, TRV Engineering",Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","2A Ordzhonikidze Street, Korolev, Moscow Region, Russia.",['Zvezda-Strela Trading House LLC.'],NaN
3281,99d40c88486ac270f1434d747458921c336fbd151d6549d87257fa0e,"Tactical Missile Corporation, TRV Engineering, , a.k.a., the following one alias:
-Zvezda-Strela Trading House LLC.

 2A Ordzhonikidze Street, Korolev, Moscow Region, Russia.","Tactical Missile Corporation, TRV Engineering",Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","2A Ordzhonikidze Street, Korolev, Moscow Region, Russia.",['Zvezda-Strela Trading House LLC.'],NaN
3282,,"Tactical Missile Corporation, Ural Design Bureau ""Detal"", , a.k.a., the following four aliases:
-Joint-Stock Company ""Ural Design Bureau ""Detal"";
-Aktsionernoe Obshchestvo ""Uralskoe Proektno-Konstruktorskoe Byuro ""Detal"";
-AO UPKB ""Detal""; and
-Uralskoe Proektno-Konstruktorskoe Byuro Detal, Pao.

 8 Pionerskaya Street, Kamensk-Uralski, Sverdlovskaya Oblast, 623409, Russia.","Tactical Missile Corporation, Ural Design Bureau ""Detal""",Government,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","8 Pionerskaya Street, Kamensk-Uralski, Sverdlovskaya Oblast, 623409, Russia.","['Joint-Stock Company ""Ural Design Bureau ""Detal""', 'Aktsionernoe Obshchestvo ""Uralskoe Proektno-Konstruktorskoe Byuro ""Detal""', 'AO UPKB ""Detal""', 'Uralskoe Proektno-Konstruktorskoe Byuro Detal, Pao.']",NaN
3283,,"Tactical Missile Corporation, Ural Design Bureau ""Detal"", , a.k.a., the following four aliases:
-Joint-Stock Company ""Ural Design Bureau ""Detal"";
-Aktsionernoe Obshchestvo ""Uralskoe Proektno-Konstruktorskoe Byuro ""Detal"";
-AO UPKB ""Detal""; and
-Uralskoe Proektno-Konstruktorskoe Byuro Detal, Pao.

 8 Pionerskaya Street, Kamensk-Uralski, Sverdlovskaya Oblast, 623409, Russia.","Tactical Missile Corporation, Ural Design Bureau ""Detal""",Government,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","8 Pionerskaya Street, Kamensk-Uralski, Sverdlovskaya Oblast, 623409, Russia.","['Joint-Stock Company ""Ural Design Bureau ""Detal""', 'Aktsionernoe Obshchestvo ""Uralskoe Proektno-Konstruktorskoe Byuro ""Detal""', 'AO UPKB ""Detal""', 'Uralskoe Proektno-Konstruktorskoe Byuro Detal, Pao.']",NaN
3284,3dbe380aa97c9627b71404f2c8ccb6aed8425d7de90a2d1ae8cd2120,"Tactical Missile Corporation, Zvezda-Strela Limited Liability Company, , a.k.a., the following two aliases:
-Star Arrow; and
-Zvezda-Arrow Corporation.

 3 Taganrog Severnaya Square, Rostov Region, 347928, Russia.","Tactical Missile Corporation, Zvezda-Strela Limited Liability Company",Firm,RUSSIA,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","3 Taganrog Severnaya Square, Rostov Region, 347928, Russia.","['Star Arrow', 'Zvezda-Arrow Corporation.']",NaN
3285,3dbe380aa97c9627b71404f2c8ccb6aed8425d7de90a2d1ae8cd2120,"Tactical Missile Corporation, Zvezda-Strela Limited Liability Company, , a.k.a., the following two aliases:
-Star Arrow; and
-Zvezda-Arrow Corporation.

 3 Taganrog Severnaya Square, Rostov Region, 347928, Russia.","Tactical Missile Corporation, Zvezda-Strela Limited Liability Company",Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","3 Taganrog Severnaya Square, Rostov Region, 347928, Russia.","['Star Arrow', 'Zvezda-Arrow Corporation.']",NaN
3286,f96c620b87498aa690aab2e9e00df2ddfb812c79a0d30b361a7fb910,"Tactical Missiles Corporation JSC, KorolevIlyicha Street, 7, 141080, Russia.",Tactical Missiles Corporation JSC,Firm,RUSSIA,87 FR 12240,3/3/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","KorolevIlyicha Street, 7, 141080, Russia.",NaN,NaN
3287,f96c620b87498aa690aab2e9e00df2ddfb812c79a0d30b361a7fb910,"Tactical Missiles Corporation JSC, KorolevIlyicha Street, 7, 141080, Russia.",Tactical Missiles Corporation JSC,Firm,RUSSIA,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","KorolevIlyicha Street, 7, 141080, Russia.",NaN,NaN
3288,,"Tambov Plant (TZ) ""October"", , a.k.a., the following two aliases:
-Tambov Plant (TZ) October JSC; and
-JSC Octayabr.

 1 Bastionaya Street, Tambov, Tambovskaya Oblast, 392029, Russia.","Tambov Plant (TZ) ""October""",Firm,RUSSIA,87 FR 20299,7/4/2022,2022,For all items subject to the EAR. (See section 744.11 of the EAR),Policy of Denial,"1 Bastionaya Street, Tambov, Tambovskaya Oblast, 392029, Russia.","['Tambov Plant (TZ) October JSC', 'JSC Octayabr.']",NaN
3289,dacf38ffc371ca2e035f604a595dfd10e577318ff5fae13158424f0e,"Tavrida Microelectronics, Zelenaya Street 1 Dolgoprudnyy Moscow 141700, Russia.",Tavrida Microelectronics,Firm,RUSSIA,87 FR 76926,16/12/2022,2022,For all items subject to the EAR. (See section 744.11 of the EAR),Policy of denial. See section 746.8(b),"Zelenaya Street 1 Dolgoprudnyy Moscow 141700, Russia.",NaN,NaN
3290,218f7d9adc702e557a12f0692abb9ab81b875833e588a068bd6fd9c0,"TD Promelektronika LLC, , a.k.a., the following one alias:
-Trading House Promelektronika.

 70 Kolmogorova Street, Office 209, Ekaterinburg, Sverdlovskaya Oblast, 620034, Russia; and 31 Novocherkasski Bulvar, Moscow, 109369, Russia.",TD Promelektronika LLC,Firm,RUSSIA,88 FR 23334,17/4/2023,2023,"For all items subject to the EAR (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","70 Kolmogorova Street, Office 209, Ekaterinburg, Sverdlovskaya Oblast, 620034, Russia; and 31 Novocherkasski Bulvar, Moscow, 109369, Russia.",['Trading House Promelektronika.'],NaN
3291,f134ddc9ab9dd2321309a9175b9350a31a1bdab961568a7025fec782,"Technical Center Windeq LLC, , a.k.a., the following two aliases:
-OOO Tekhnicheski Tsentr Vindek; and
-TC Windeq.

 1B/3 Pokrovskaya Street, Office 69, G.O. Podolsk, Moscow Oblast, 142116, Russia; and 1 Domodedovskoye Avenue, Building 3, Podolskiy District, Moscow Oblast, 142116, Russia.",Technical Center Windeq LLC,Firm,RUSSIA,88 FR 76129,6/11/2023,2023,"For all items subject to the EAR (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","1B/3 Pokrovskaya Street, Office 69, G.O. Podolsk, Moscow Oblast, 142116, Russia; and 1 Domodedovskoye Avenue, Building 3, Podolskiy District, Moscow Oblast, 142116, Russia.","['OOO Tekhnicheski Tsentr Vindek', 'TC Windeq.']",NaN
3292,a3c769c025ede81fbf31f58693a5f07e499077390640efffafe93a76,"Technomar, , a.k.a., the following one alias:
-Tehnomar.

 14-60 Vorotynskaya, Moscow, Russia; and 29 Entuziastov Highway Floor 11, Moscow, Russia; and 12 Aviamotornaya Street, Moscow, Russia.",Technomar,Firm,RUSSIA,85 FR 14796,16/3/2020,2020,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"14-60 Vorotynskaya, Moscow, Russia; and 29 Entuziastov Highway Floor 11, Moscow, Russia; and 12 Aviamotornaya Street, Moscow, Russia.",['Tehnomar.'],NaN
3293,e7c8a791196c5f4ccf4411c23b1ca8fe3293ce1a39abf544af47a0db,"Technopark Skolkovo Limited Liability Company, , a.k.a., the following two aliases:
-LLC Science and Technology Park Skolkovo; and
-OOO Tekhnopark Skolkovo.

 42 Bolshoi Boulevard, Building 1, Floor 2, Premises 822, Skolkovo Innovation Center, Moscow, 121205, Russia; and 42 Bolshoy Bulvar 42, Building 1, Office 502, Moscow, 121205, Russia.",Technopark Skolkovo Limited Liability Company,Firm,RUSSIA,88 FR 12158,27/2/2023,2023,For all items subject to the EAR. (See section 744.11 of the EAR),Policy of denial,"42 Bolshoi Boulevard, Building 1, Floor 2, Premises 822, Skolkovo Innovation Center, Moscow, 121205, Russia; and 42 Bolshoy Bulvar 42, Building 1, Office 502, Moscow, 121205, Russia.","['LLC Science and Technology Park Skolkovo', 'OOO Tekhnopark Skolkovo.']",NaN
3294,16c716c4fd16ad0dfbb576a0b7c238cd224213b9ba69f38ee1c00098,"Technopole Company, 5-183 Entuziastov Street, Dubna, Moscow Region, Russia 141980; and 12 Aviamotornaya Street, Moscow, Russia 111024.",Technopole Company,Firm,RUSSIA,81 FR 61601,7/9/2016,2016,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"5-183 Entuziastov Street, Dubna, Moscow Region, Russia 141980; and 12 Aviamotornaya Street, Moscow, Russia 111024.",NaN,NaN
3295,843adacd506e9c8b275fdb74cd43f7cf0d07795c5fb3abcaa41ccd23,"Tikhomirov Scientific Research Institute of Instrument Design, JSC, , a.k.a., the following two aliases: JSC NIIP,
-Otkrytoe Aktsionernoe Obshchestvo Nauchno Issledovatelski Institute Priborostroeniya Imeni V.V. Tikhomirova;
- Scientific Research Institute of Instrument Design;
- JSC V. Tikhomirov Scientific Research Institute of Instrument Design.'

 Address: 3 Ul. Gagarina, Zhukovski, Moskovskaya Obl 140180, Russia","Tikhomirov Scientific Research Institute of Instrument Design, JSC",Research Institute,RUSSIA,79 FR 55612,17/9/2014,2014,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Address: 3 Ul. Gagarina, Zhukovski, Moskovskaya Obl 140180, Russia","[' JSC NIIP,', 'Otkrytoe Aktsionernoe Obshchestvo Nauchno Issledovatelski Institute Priborostroeniya Imeni V.V. Tikhomirova', ' Scientific Research Institute of Instrument Design', "" JSC V. Tikhomirov Scientific Research Institute of Instrument Design.'""]",NaN
3296,962159650b101b30e07e39670e7fc170f952c2a7bf8fb758f2357c0a,"Timofey Telegin, 18, bld. 2, Frontovyh Brigad Street, Yekaterinburg 620017, Russia; and 15 A Kulakova Prospect, Office 307, Stavropol 355044, Russia; and 12/11 Bld 12, 1-st Bukhvostova Street, Moscow 107076, Russia ",Timofey Telegin,Human,RUSSIA,83 FR 3580,26/1/2018,2018,For all items subject to the EAR (See section 744.11 of the EAR),Presumption of denial,"18, bld. 2, Frontovyh Brigad Street, Yekaterinburg 620017, Russia; and 15 A Kulakova Prospect, Office 307, Stavropol 355044, Russia; and 12/11 Bld 12, 1-st Bukhvostova Street, Moscow 107076, Russia",NaN,NaN
